,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FI,FTNT,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM
AMGN,-0.24679880397243525,-0.22113135698112085,0.264027225619396,-0.6666336106938311,0.6624410164996849,-0.025542760155505634,-0.20238101519939522,-0.5720153676223011,-0.01580011040210448,-0.2849115691478424,1.0,0.07684189077447733,-0.5998701634524884,-0.618997212749192,0.05569397642731749,-0.38861058890524536,-0.4970925299449009,0.08091469529584337,0.3751795799561269,-0.01285316460649301,0.5597946620351404,0.5783428307719005,0.15685253488987616,0.2637712628252702,-0.05466884818865946,0.2179500636924845,0.2404434750922017,-0.01515843703034067,-0.25212368134742313,0.27399993820056884,0.1761634519771347,-0.11047626827399673,-0.5322287200952044,-0.6904070157945623,0.08879761782422783,-0.3914860046318088,-0.07251746866628347,-0.10212437887315605,0.6892530404347493,-0.04707748010828196,-0.3480776936944833,-0.7454560753949654,-0.4698547654039703,0.20088541209023758,0.14103398900037947,0.13291854437917874,-0.11116481686782148,-0.5556286070847296,-0.5295757653035471,0.31654292457020144,0.32658610684427164,-0.25677193402520543,0.048663545529963166,0.06937065623941985,-0.2899549856634843,0.20497328222981892,-0.3546631496208888,-0.004846435707941111,0.25096014821503165,0.17505835749626902,-0.4416167461525746,-0.5026439874522244,-0.11030364087162178,-0.02113658181963782,-0.5000340184353408,-0.09654190049011417,-0.18310486627985453,-0.07275349146807503,0.06423836907807426,-0.03422664111984092,0.008274367777524229,-0.08333865347554145,0.261681900373676,-0.3319494833999753,-0.04305204711892855,-0.013449498619711325,0.4559690271908252,0.17991408035664075,0.6483752968784915,-0.5649637933454202,-0.30386038406003,-0.10622690296786194,0.4284321675940709,0.6692598914618436,-0.2269939892777559,-0.131389373689461,0.5084381372523201,0.13074017236518573,0.1262824031135079,0.37103652836399675,-0.12342909381617946,-0.5255795250896609,0.13534502547895394,0.16118363104032132,-0.2732613605486882,-0.5243864710451847,0.01708672451492687,-0.18915744666912476,-0.17767845384508946
AMZN,0.8917566306956266,0.716469139145907,0.9495963609606699,0.1886833815213435,0.18754689750146755,0.4950213324390529,-0.8492383255124415,0.19257901113506426,0.9523540677475485,0.8743040957275129,0.07684189077447733,1.0,0.5145350467212004,0.38576485656050485,0.9608352967336655,-0.19303428888426333,-0.491002716651271,0.8995716194507731,0.748228209153073,0.9235863042510039,0.8121742462202901,0.5795622308389565,0.8653355862888874,0.9299538713097818,0.9512140934364977,0.8680635696012274,0.6621131572604392,0.5513670575030652,0.21848794991076795,0.9044955709373418,0.7978501122322776,0.8313123132607443,-0.5428281035842601,-0.2103118442810075,0.4757603113455143,-0.23585365300823413,-0.8549004045956633,-0.6241558727454137,0.48642878261240763,0.8894441030020508,0.7663950093744476,0.27023139176026356,-0.37276494913479247,-0.7920813567838041,0.9519116790009805,0.9516474267046678,-0.5126993066169955,0.19410800213982746,-0.7198145226524475,0.8772271050804511,0.9050379888005798,0.6784205631187357,-0.785453513251548,-0.7167632797183391,-0.847253971078836,0.9189559010369424,-0.6570055489954413,0.9687959081352379,0.8184397917488389,0.915630531072653,0.3802988995843742,0.3761823233742545,0.7233587107399121,0.954031671753773,0.5722625994835111,-0.8755295020264947,0.8365020449655844,0.9375921891737261,0.8996495706225889,0.9171009503035654,0.9672971405437487,0.7688337680927998,0.7939044159659789,0.5631860384638748,0.8515429884717729,0.9067698585547196,0.35712336333872835,0.9116167864508493,0.31250407629767324,-0.18009609035415605,-0.7259066508815405,-0.1182882838441868,0.43688508306629675,0.3438354020003621,-0.4245003153415669,0.7254886276967825,-0.21145870769367905,0.9365777065527845,0.7907519519627448,-0.3200678773312272,0.8276115386788658,-0.4550717566404143,0.9502161283870819,0.8666995338217899,-0.8673877844561707,-0.3012809626470125,0.9313667847460078,-0.8350316527666453,-0.30894994463023356
ANSS,0.7726735070565866,0.7285820963300338,0.3888002806982666,0.7945557448997312,-0.31389126889412977,0.3119625475456156,-0.32884188422304067,0.7193377508251663,0.5855705452965545,0.7415055256077908,-0.5998701634524884,0.5145350467212004,1.0,0.6223527107788686,0.5333343521295708,0.2522108838606975,0.045920570773388604,0.5793446690714876,0.1903749693608767,0.6413647944315544,0.008959508557083438,-0.032286726128223336,0.40946170623640554,0.38948083650635684,0.6266657156289844,0.3984733515075791,0.3803816040894039,0.18947275018434265,0.17466266184463752,0.33929753885558317,0.30309022769875715,0.4542578720083586,0.03394445411405637,0.36184752312705665,0.27536750116616315,0.1313626312313944,-0.4276758740297279,-0.17488081442125203,-0.133284006585202,0.5867806015435619,0.7565868763158118,0.8434280588284193,0.3688231238741994,-0.6087821273229799,0.49266014547260706,0.49996385834988294,-0.32959834775511326,0.6261151444334531,0.049389111056418196,0.3587838424285486,0.40025490743020503,0.568221799835045,-0.604260649825775,-0.409856579503486,-0.33920982483422923,0.3094355922427148,-0.15382451283069626,0.567673280589154,0.38390426869182653,0.42586123722392,0.6614043504434446,0.5696522921939582,0.591062524294879,0.6303530511650085,0.6193272212309997,-0.46346992917418356,0.5931810318043609,0.6141523018480886,0.47651451867479594,0.48592030208165565,0.6108419098935363,0.5794554913737714,0.38946809968080637,0.6868930829065101,0.5366782254541324,0.6283616946872794,-0.09443881564799063,0.44263040217906036,-0.34362108004849684,0.3461432717123447,-0.11816149597016751,0.051699564440719714,0.2248488725456569,-0.4108700052183831,-0.09463965152613296,0.722124952748862,-0.5885346073250299,0.4818090965945938,0.4612176651620742,-0.3503494371403147,0.6687790587939763,0.2577284061648703,0.4887423253260562,0.4450138858232152,-0.31148118143692055,0.3240245191532471,0.6064593509024799,-0.3403861934888162,-0.013858091409353653
ASML,0.5689308658406196,0.3981554146303423,0.23363939790092814,0.6659252127228324,-0.30886450350926686,0.4308852611093814,-0.05435138880432338,0.44094232405007644,0.4668798493996287,0.6290708760515297,-0.618997212749192,0.38576485656050485,0.6223527107788686,1.0,0.3774720851562421,0.25877221831464936,0.26175953280741787,0.25794314140497615,0.022166272492789987,0.38156836440187475,-0.058193263185430485,-0.15797844697986838,0.24854590013322753,0.2285654247502363,0.4311089781629127,0.17734890468349176,0.023923982391488817,0.4781956087930724,0.5408471502284843,0.2266182642789738,0.310237855086097,0.5317048798810534,0.3531609753402744,0.5951049465959127,0.41067992242442636,0.40705340544394353,-0.169355032927668,-0.07478697268145916,-0.30369446833012514,0.4349564035765922,0.5708856092299895,0.6221079592598654,0.3142489026554785,-0.29862385112354073,0.2653422534470771,0.26902908913438295,0.11602499935000832,0.7074569543045809,0.18078637589207003,0.2431129038662278,0.12817313039693184,0.5515071124672825,-0.1383101118964742,-0.22996124894973996,-0.008822452383810533,0.3920134483275725,0.1471854203764031,0.46762130541460584,0.20182256418052527,0.2597631284086445,0.6861522325121284,0.5286468605782687,0.36625077255605837,0.34857838143184106,0.6430082748632976,-0.13645133015668665,0.5949510764868201,0.44953946716766324,0.4100548677852199,0.5767053398370616,0.3689634959090746,0.49331881652649623,0.09527505144536276,0.42437221612725856,0.3461946184512425,0.3404347927099274,0.06656830122141877,0.23980616007732872,-0.26903529578520907,0.36022283901676333,0.10764690395299144,0.4207335214059943,-0.23743063292501515,-0.12603496347882806,0.25871736210713,0.20531545221870212,-0.18794917281124562,0.31254851400833406,0.19899961639127572,-0.239366769409097,0.4289011508687484,0.4362749199713493,0.24185937018039458,0.24022704444656984,-0.007494260963023357,0.39148957055967254,0.3806585761222532,-0.051576099445693864,0.21841095816505735
AVGO,0.8895694818984691,0.7069369825054268,0.9628408647308683,0.2024481834013396,0.19660330423818606,0.46932172494876684,-0.857153120804964,0.1685068934658422,0.9593840151885452,0.8773690222242612,0.05569397642731749,0.9608352967336655,0.5333343521295708,0.3774720851562421,1.0,-0.2501025322571834,-0.542394340058941,0.844668264898,0.7446210878783437,0.9295153628799182,0.8127387191539895,0.5377830383002397,0.8070852290455987,0.9133455448047941,0.9407127670733031,0.8767554128736347,0.66512445057503,0.5700951912764748,0.25479355311564206,0.9100734831100297,0.7281937963882492,0.8490507728835035,-0.5743382780098046,-0.19022423313336065,0.5101991507421128,-0.28955171583427247,-0.8156544085917536,-0.6216060717238778,0.4670451623083067,0.8930969791320025,0.7376132939655425,0.305661165409083,-0.32724130170027127,-0.8111854456647921,0.9207155670656415,0.9203526559827515,-0.48017681934764944,0.1718797623124173,-0.7286405150343026,0.8563681588627713,0.8796742901728376,0.6743642320024552,-0.7744998409523473,-0.7515550421681739,-0.867279434004188,0.9304155829959573,-0.7045280488047894,0.956930773228756,0.7723684377622497,0.8689418951093513,0.44500629220551075,0.29679911768127915,0.6259929299073613,0.9492213461788018,0.49902048535451937,-0.867125768829273,0.8735104114633204,0.9285175040607825,0.8604802564779925,0.9120824320386082,0.9780965009403289,0.7967411270538631,0.7848149459895483,0.5683439879918442,0.8200402713680507,0.9350859844830187,0.37889129322777065,0.9205949590672406,0.3360183561014833,-0.22333870495642918,-0.7190927786004274,-0.09099506219114863,0.36578305948379836,0.3357159185394125,-0.4957994330487072,0.7174629067178027,-0.16154604584083868,0.9510900605226429,0.7634907817748984,-0.3853188935576203,0.8495702657952959,-0.43115566304501257,0.9315101644172559,0.8290115359749395,-0.854652649491102,-0.34895883040775166,0.9183464275978356,-0.8388933320950426,-0.3312736134876762
AZN,0.03066424192185124,-0.14756999832129392,-0.3635931833148013,0.31377827791561264,-0.21156633778389428,-0.30647350785291944,0.35472926233352964,0.33497984279722515,-0.23027035176777497,0.006096834617660715,-0.38861058890524536,-0.19303428888426333,0.2522108838606975,0.25877221831464936,-0.2501025322571834,1.0,0.7621562376749264,-0.1682531984552214,-0.4473109690783193,-0.20682291456283056,-0.4937802800826336,-0.4920799500707591,-0.09071920102954815,-0.35087189409720876,-0.0955466099791006,-0.33149046424538897,-0.2245897195460695,-0.0089098621660865,0.2401476813681737,-0.26766520779255093,-0.3154894612369497,-0.1648763206558642,0.5098700592822287,0.47971668777686804,0.11338112388853552,0.24346269870157422,0.2426473819388807,0.377341378824855,-0.508330471738862,-0.19898624405179505,0.024143405296413747,0.43629769655823136,0.11556903207530342,0.17865453478856963,-0.12800940417500292,-0.12021873685890154,0.2091656278642006,0.25822021129054906,0.5512886426641804,-0.27292925393941186,-0.32376438239098454,0.317460003048103,0.07915513094812686,0.13034914519880544,0.4273149907907534,-0.31323507202882195,0.1660381849890733,-0.16070386386061344,-0.027070467784567794,-0.26263648167251935,-0.0838634050790197,0.6027063880649083,-0.10010168499592209,-0.1411790114563748,0.447658311660991,0.25914044356967847,-0.08423233384856574,-0.08141160110843837,-0.15266837982567005,-0.219553386057948,-0.1689078753872736,-0.2485291469981399,-0.4332638976008019,0.12828713590886037,0.07898427958084794,-0.22006865019123048,-0.28996749945873984,-0.3953928022614668,-0.7340407374185749,0.7411716570627619,0.20871174361969885,-0.26263814855649026,-0.1315319725855678,-0.5794965367374871,0.31923768777987166,-0.006847519098843373,-0.31466288405943726,-0.31473025279040373,-0.3329124865504438,-0.21374014109501666,-0.19362771500620535,0.3761073729596688,-0.10065396498218912,-0.029252749391571072,0.38260493996227424,0.18850085808602066,-0.20452989791458345,0.4018178576265543,-0.04655593775112569
BIIB,-0.2511453138511076,-0.3401902617154582,-0.6585364264580029,0.20381416022307186,-0.264137185379982,-0.2556602019142447,0.6118755711565793,0.27652812222559053,-0.49101421342393564,-0.25708680336628725,-0.4970925299449009,-0.491002716651271,0.045920570773388604,0.26175953280741787,-0.542394340058941,0.7621562376749264,1.0,-0.5183203922291033,-0.6168856872477803,-0.5280937118407333,-0.7300452122309489,-0.5867111865128554,-0.340674757660129,-0.6224010803060556,-0.41637968217953003,-0.6530739478378842,-0.44859814609074433,-0.006852453606387792,0.30241540818071144,-0.5892183360493213,-0.438749681084796,-0.3335610928590314,0.7117468269804806,0.5460387631374929,-0.06135370879352494,0.5579323027219899,0.5610809750254767,0.48893732155458114,-0.6720891737461687,-0.45072506493918946,-0.23364861553454203,0.35766856677661346,0.2998718472531422,0.4208080900777647,-0.4375906484034093,-0.4306393086751478,0.5149272356749792,0.24316844428293344,0.7822262227018423,-0.6184635106173995,-0.649722722451436,0.09803322170306307,0.4374459087330798,0.27320811684296736,0.669095269210402,-0.5599160160402046,0.5851983565666714,-0.45165498227563367,-0.390153250040262,-0.521635960526684,-0.0681668579551283,0.3559209560898231,-0.38479736266051734,-0.46752510037929634,0.2285912282346494,0.593053728392685,-0.2365384905679064,-0.3931244077323791,-0.457215582686339,-0.4199366841328012,-0.4857278214593796,-0.37139252344206747,-0.6571411366949973,0.042952532965140754,-0.28565856514247884,-0.5089859025554551,-0.31882991089146456,-0.6425028916300183,-0.759326979941783,0.6816910565023759,0.5203613196292827,-0.07633079053447467,-0.43976812220109934,-0.6204873645822438,0.42401718140629896,-0.38144577399547475,-0.10754217688962843,-0.6096294548075752,-0.5112029448999231,-0.18539602983809333,-0.3530901785863237,0.6019091945874687,-0.42818043774234116,-0.3129418591665582,0.6858583845053622,0.36749883222499746,-0.5136442527451153,0.6305319144678521,0.22626072354487364
BKNG,0.8196172617147566,0.815217353847316,0.8508209482152551,0.2946339848992895,0.16243264431998622,0.4908089958503251,-0.8277630440999383,0.37380031892110516,0.872109712054799,0.7725035766494607,0.08091469529584337,0.8995716194507731,0.5793446690714876,0.25794314140497615,0.844668264898,-0.1682531984552214,-0.5183203922291033,1.0,0.7575561691674304,0.8878107189687704,0.689398985670134,0.651881799329622,0.8809068634638931,0.8813627960375778,0.8757305499743461,0.7908853158998463,0.6825840905056159,0.28944363433726605,-0.008912043272717,0.7656163075820707,0.8120806417942159,0.6600747305517881,-0.5091104956945521,-0.2967114597056971,0.27479304952275013,-0.16675491253838975,-0.8839859208910968,-0.5906263754232846,0.5576997495597079,0.8170731147953711,0.7926066154805183,0.25421859404388736,-0.2585420296157112,-0.7866338661679608,0.8847966462545778,0.8855595800407022,-0.6847674822584783,0.300783586856127,-0.637874456869134,0.7960125917874172,0.9033574723871156,0.4976175198926285,-0.8055517947551493,-0.619003754980663,-0.8059693682005284,0.7592605034081881,-0.5624369871336509,0.8916012044778153,0.7349244929585722,0.9326262771876218,0.383493956561484,0.33033435103045633,0.8292746218758413,0.9153055677844653,0.4891229974909242,-0.8629981741912296,0.6862817437898537,0.8200402433568308,0.8392937920523152,0.7561432377362652,0.8992861728853407,0.7464354547880668,0.870932083738428,0.6076722588079492,0.7724213360197891,0.8269172359619069,0.29877367696377205,0.8849294946874597,0.28577582970817206,-0.198965409346491,-0.6243413283480208,-0.12331597707540638,0.6172775196677326,0.24720018012023467,-0.3501643128982528,0.8098630203034134,-0.3483800108170547,0.8505543440371903,0.8361704532060699,-0.20679603101954283,0.7695564330954865,-0.4101797522305842,0.8758002673614652,0.7763888309455973,-0.8482286713794933,-0.08807777508144911,0.881516298319987,-0.8296714445579806,-0.2601739243562097
BKR,0.5305813679234108,0.6807406322546045,0.8247835396244344,-0.033498489549798206,0.5437394179674455,0.575067625835864,-0.7250325258931957,0.18442521899883454,0.7294173373938133,0.44047137615264953,0.3751795799561269,0.748228209153073,0.1903749693608767,0.022166272492789987,0.7446210878783437,-0.4473109690783193,-0.6168856872477803,0.7575561691674304,1.0,0.6249317839405845,0.7976379364866178,0.8560127746756996,0.8272336722793507,0.8189323149063911,0.6087390706159201,0.5976009619852256,0.7457659979493534,0.45101606899254104,0.1033811422293007,0.6847528424667877,0.8501754064321103,0.6174191780152349,-0.5700765883267909,-0.43118827865829473,0.2046641722716521,-0.06341114044589785,-0.6432201485433477,-0.42683280195709267,0.7886664651830385,0.6038184500008151,0.5174650893192063,0.005751874812521113,-0.33030779830708656,-0.5065891164791215,0.6992295780647606,0.6991299318461813,-0.3975291546267059,0.13818271216507638,-0.6888760163429661,0.661806872147892,0.8069917734912867,0.32287565443831046,-0.44929351098324677,-0.43192936611166644,-0.782458136368029,0.7446500577574567,-0.44906544152995387,0.7268446060442858,0.5440522577819246,0.8530954364697255,0.3313668852250686,-0.07464866193052602,0.4240164242682695,0.6817257718713239,0.15164727551542637,-0.6281426642439544,0.6547964570268475,0.5542740577222023,0.6078504579165019,0.6963779187376875,0.723685863196555,0.7609890006676008,0.9082536840525923,0.5313730391031908,0.5212444769097,0.6412966061417452,0.6519170988761107,0.8375452914544064,0.5374807417098358,-0.40812829114705923,-0.4807733321449642,-0.015110399793276845,0.4207114616627647,0.5855003929103128,-0.447266929914641,0.38770734214190344,0.15638832927202684,0.68486122302873,0.8187603874326029,-0.17781311857241627,0.6892622311782104,-0.38698397959058334,0.726625071510907,0.6007623831426037,-0.7194522546036066,-0.22982236125552985,0.7488126724992731,-0.7723128589531221,-0.04123418100790297
CDNS,0.9105256451695176,0.7329164374521154,0.9026628617740814,0.3038696960776677,-0.020901900798420504,0.4706767548340329,-0.8385249412727558,0.2026746410174665,0.910718347358032,0.9046864765999287,-0.01285316460649301,0.9235863042510039,0.6413647944315544,0.38156836440187475,0.9295153628799182,-0.20682291456283056,-0.5280937118407333,0.8878107189687704,0.6249317839405845,1.0,0.7212769459143941,0.4691135578599645,0.7301532876199168,0.8915509282389216,0.9643015554720242,0.9297098688550963,0.5798708073042043,0.36239105793585785,0.0963274745636767,0.8687883293995422,0.6731356546741195,0.7468550400915575,-0.5772183072260169,-0.2130737834833287,0.46834678497238935,-0.3005792579668368,-0.8739269666049573,-0.6336071757180395,0.46555273354938537,0.9179767716822813,0.7839024295258235,0.3394506413201766,-0.22256826550726122,-0.8227254938400596,0.904852979733656,0.9033149717741039,-0.6186442727755506,0.18642026113720128,-0.6944685804454958,0.8690074887741408,0.8860548607293957,0.5756789409742602,-0.8900153899093705,-0.7689579323175638,-0.8248596818999231,0.8270005865408572,-0.667902432705688,0.9124501398783756,0.8027966276991017,0.8390188565907452,0.41769645002622147,0.31333668293376166,0.8112533790282447,0.9613512140812543,0.4695387652997383,-0.9080126121118236,0.7422191049815533,0.9492180555419074,0.9069672466521864,0.8334667225605491,0.9487105124614611,0.7018434883530486,0.7562386666551197,0.49783696195435256,0.8272160551634438,0.9525038905773294,0.16067521457507886,0.8828487722669058,0.3118345766847082,-0.24897362312100738,-0.7017345386413629,-0.04669882179448359,0.512439945765449,0.213560721494679,-0.3853457494209744,0.8666766074618857,-0.3695160917233131,0.9708239363751129,0.7679014133792664,-0.21851948313892638,0.8078376370478888,-0.45442251993082106,0.8792076606031056,0.8292795554707099,-0.8701496304453837,-0.22436000710538803,0.8930065463491549,-0.7834070853220805,-0.36092340915490906
CEG,0.5479767167108677,0.41432050866428916,0.9045118958423742,-0.26785916880919003,0.4791801486386606,0.39774391742183574,-0.816257941163327,-0.26616341523293297,0.747796244407265,0.5351670877451619,0.5597946620351404,0.8121742462202901,0.008959508557083438,-0.058193263185430485,0.8127387191539895,-0.4937802800826336,-0.7300452122309489,0.689398985670134,0.7976379364866178,0.7212769459143941,1.0,0.7400693307972217,0.7027063763208211,0.870793575972939,0.7146265238075831,0.8335642274559694,0.6001360619452872,0.4597947135775907,0.06487172724616862,0.8838392597362273,0.7023287209501811,0.6585422374836889,-0.7849214528804391,-0.5527653187072501,0.3800594364442392,-0.45129902234944647,-0.7069421619562767,-0.6200248085170156,0.745397595013353,0.6823095088375517,0.3900547785697494,-0.229959587588352,-0.573058100717083,-0.5501252409269728,0.798265134793059,0.7930978605295502,-0.4344260026008413,-0.2446503566548718,-0.9297339947578314,0.8366184433913065,0.8634332842186816,0.35744771728399605,-0.5805048556235195,-0.5726214773713358,-0.8459465228272928,0.8679535745046145,-0.7394047513342702,0.7547583184421339,0.727743377099138,0.7973071772729966,0.0693215143493903,-0.059567739794714025,0.44904906580828846,0.7277913687002258,0.13108177717073086,-0.7579691602299926,0.5863643333285579,0.7042295566077608,0.7339657605506849,0.7206794373581765,0.7643116392025018,0.5597854650973423,0.7440180120750132,0.2197084803227117,0.6280656886666893,0.7213761885408337,0.5110819173467898,0.8366189843189517,0.68492065267307,-0.5382331684070796,-0.7895046596410491,-0.1269989339847065,0.476122401035687,0.6819871574608287,-0.5269598362420012,0.45012011972373756,0.14615177044106567,0.8386603566122884,0.6817154691359767,-0.11502019091031476,0.5964514108131261,-0.716622425184395,0.7998535840810339,0.7208647454660069,-0.8531410211390137,-0.6029122909450696,0.7269508218708396,-0.7942092330918681,-0.34294438614550615
CHTR,0.32463545623357487,0.5293384014130398,0.6711037244317796,-0.17537406184818283,0.6127279050647776,0.5542414926452738,-0.637521341339807,0.04579824714525867,0.5572649658369019,0.2424010543148646,0.5783428307719005,0.5795622308389565,-0.032286726128223336,-0.15797844697986838,0.5377830383002397,-0.4920799500707591,-0.5867111865128554,0.651881799329622,0.8560127746756996,0.4691135578599645,0.7400693307972217,1.0,0.7612290153376189,0.7342063874971443,0.429179007696939,0.4939092686925309,0.6628643231584725,0.28081871897341704,-0.058188326574242985,0.5407322013445088,0.7998423936952404,0.3918636667169,-0.5946880791541522,-0.6374380269133624,0.0630300394191541,-0.013628081125784602,-0.5673343782478254,-0.4135047424237386,0.8124364629524904,0.4513689814827079,0.2890525080618786,-0.2361312460886292,-0.3084630372093543,-0.35660250469957033,0.5929306411546458,0.5904552244009129,-0.41936960408334306,0.004661100669076199,-0.6610954788806003,0.5753224340876432,0.7240465106968107,0.07851393666850796,-0.32152126677749643,-0.3110133247002473,-0.6780010069547201,0.5921342627621752,-0.30925663853954233,0.5547479793984746,0.42874428554943816,0.7509188709177508,0.17032168240483678,-0.2375224638551268,0.3476986267907288,0.5148215258682707,-0.06477771810511615,-0.5048542420024263,0.4212562284855692,0.36425239425585526,0.5244277557526335,0.4776720498325482,0.5335283087310284,0.597229547555944,0.827801653234144,0.3842854194998895,0.31944984729822107,0.4578499957160483,0.615951381469162,0.692255010112502,0.6256894620011378,-0.5360994960442297,-0.3993430031821548,0.02654794012831631,0.5140236674701539,0.61491851084219,-0.37304586512724036,0.2640076824253084,0.21626139213057075,0.5452174665659786,0.7118695277237231,0.039185230532489325,0.5222069070711377,-0.42066511882611385,0.5799833994306183,0.50278195548663,-0.6428495817355591,-0.17996206462366104,0.5508026415011343,-0.6732965877435249,0.013609569799907796
CMCSA,0.7394684399337487,0.7360823910686318,0.8200111600361125,0.1525619581871966,0.3946816615615722,0.5187452657820202,-0.7674578585059509,0.37316325850584364,0.8302337203792054,0.659248406309295,0.15685253488987616,0.8653355862888874,0.40946170623640554,0.24854590013322753,0.8070852290455987,-0.09071920102954815,-0.340674757660129,0.8809068634638931,0.8272336722793507,0.7301532876199168,0.7027063763208211,0.7612290153376189,1.0,0.8364321628036321,0.7732470333443244,0.6281051498121977,0.7360844343389694,0.4987490527292403,0.18886649614846107,0.714070606225856,0.867272830683554,0.6799070930034266,-0.4395957576296985,-0.3083958613567679,0.29253617253597064,0.00040816308938201043,-0.7822257871791348,-0.48187953277864265,0.5529706994689456,0.7142836022867822,0.6667474859584873,0.22507960957971598,-0.3770131137280885,-0.687379197781265,0.8651693145328881,0.8670319139413222,-0.4840839704169663,0.2944211382198166,-0.5893761472977794,0.7069179358691025,0.8307819414134439,0.5803185640504646,-0.6140044201753246,-0.5831500505957752,-0.7576850614386582,0.7749639220857186,-0.47099252990779816,0.8628307965444191,0.661944181433792,0.9134562510882887,0.33999242100747695,0.32867534072730886,0.5862789260484847,0.8302796148717341,0.5162913023330384,-0.7131239177119371,0.7478486130835333,0.7233581016303374,0.7565971342890422,0.7585866952018644,0.8422326497203504,0.76891047894291,0.8381613489306856,0.6909309813594491,0.7102525655278054,0.7138623491719706,0.4862622138423775,0.8193999300113405,0.239792329735304,-0.12541392719065955,-0.5629993458452689,-0.18857133256529338,0.4659278595311308,0.3291465017561871,-0.38811293213172815,0.580673649238031,-0.13038438161284036,0.7340198788631273,0.7877896785969937,-0.3502173959683943,0.7419342651126566,-0.3417413014713126,0.8744659575190762,0.7799129887253229,-0.7578639948808645,-0.1627739946837895,0.8191284578597766,-0.7858573349161375,-0.16987405198013877
COST,0.8005624813610007,0.7293582318653421,0.9533779581042628,0.12189433982847449,0.28738960917029377,0.5519666812760884,-0.8380125481130553,0.10127767608993782,0.8909399077080674,0.7511582307339256,0.2637712628252702,0.9299538713097818,0.38948083650635684,0.2285654247502363,0.9133455448047941,-0.35087189409720876,-0.6224010803060556,0.8813627960375778,0.8189323149063911,0.8915509282389216,0.870793575972939,0.7342063874971443,0.8364321628036321,1.0,0.8773467077451373,0.8766172764031225,0.63818372910324,0.48065835482874597,0.1695320508786494,0.896218004292331,0.8234210362398675,0.7703156254069117,-0.6216971832666119,-0.34642080450908175,0.45373077321611804,-0.20871153744342358,-0.8244697584193302,-0.6178435152774379,0.644840314246214,0.8643971521703703,0.6850525916916044,0.13362456826960106,-0.327264189118749,-0.7018726237884476,0.8988272099223455,0.8969527725856865,-0.517291831902419,0.13394967565243993,-0.7964001292490689,0.8929956045581764,0.9361883740123059,0.5245960336599466,-0.7273690845571266,-0.659465916674089,-0.8517813681811625,0.8846220115860463,-0.6158507639317167,0.9060065091471217,0.7978440949562108,0.9252822245414768,0.38966643929456835,0.1730726760586512,0.6749650470532084,0.9025379354005438,0.3435963673197345,-0.8542767082593697,0.7532544539246673,0.8534422289177326,0.8729283453966286,0.8462129555251607,0.9036357935115351,0.7833808486604289,0.8737129189530446,0.4953838440653262,0.7507862199549068,0.8742191797062301,0.4530502698425966,0.9546378832529406,0.5068343985060274,-0.35672688013804943,-0.6714132243136495,0.021881933236700568,0.49587143151230906,0.46888058325287335,-0.4110619700408567,0.6637810231237533,-0.06294050939979,0.9269245245563751,0.804415886667412,-0.13318848661402843,0.8055237572972573,-0.5072777404254225,0.8864113467238014,0.8295005139357856,-0.8691858561089141,-0.3037778021814626,0.8691204772227645,-0.8114760996099726,-0.24161288614711893
